Open,High,Low,Close,Inflation,country,data_coverage_previous_12_months_food,total_food_price_increase_since_start_date,maximum_food_drawdown,average_monthly_food_price_correlation_between_markets,average_annual_food_price_correlation_between_markets,month,inflation_velocity,rolling_avg_3m,lag_1,lag_2,lag_3,FCAI,crisis_next_3m,inflation_sq,price_spread,close_open_ratio,inflation_volatility,lag_diff,price_vs_rolling,fcai_inflation,month_sin,month_cos,inflation_vel_sq,vulnerability_cluster
0.98,0.99,0.97,0.97,-1.18,0,74.93,167.97,-40.67,0.62,0.87,7,-1.51,-0.1599999999999998,0.33,0.37,-0.45,-1.075,0,1.3923999999999999,0.020000000000000018,0.9897959183673469,-9.357399999999998,-0.03999999999999998,1.13,1.2685,-0.4999999999999997,-0.8660254037844388,2.2801,0
0.96,0.97,0.95,0.97,-1.42,0,74.93,167.97,-40.67,0.62,0.87,8,-0.24,-0.7566666666666665,-1.18,0.33,0.37,-0.9333333333333332,0,2.0164,0.020000000000000018,1.0104166666666667,-11.260599999999998,-1.51,1.7266666666666666,1.325333333333333,-0.8660254037844384,-0.5000000000000004,0.0576,0
0.97,0.97,0.96,0.96,-2.28,0,74.93,167.97,-40.67,0.62,0.87,9,-0.8599999999999999,-1.6266666666666665,-1.42,-1.18,0.33,-1.7233333333333332,0,5.1983999999999995,0.010000000000000009,0.9896907216494846,-18.080399999999997,-0.24,2.5866666666666664,3.9291999999999994,-1.0,-1.8369701987210297e-16,0.7395999999999998,0
0.95,0.96,0.94,0.95,-2.56,0,74.93,167.97,-40.67,0.62,0.87,10,-0.2800000000000002,-2.0866666666666664,-2.28,-1.42,-1.18,-1.7813333333333334,0,6.5536,0.020000000000000018,1.0,-20.3008,-0.8599999999999999,3.036666666666666,4.5602133333333335,-0.8660254037844386,0.5000000000000001,0.07840000000000011,0
0.95,0.95,0.94,0.95,-3.0,0,74.93,167.97,-40.67,0.62,0.87,11,-0.4399999999999999,-2.6133333333333333,-2.56,-2.28,-1.42,-2.1546666666666665,0,9.0,0.010000000000000009,1.0,-23.79,-0.28000000000000025,3.5633333333333335,6.4639999999999995,-0.5000000000000004,0.8660254037844384,0.1935999999999999,0
0.95,0.96,0.95,0.95,-2.62,0,74.93,167.97,-40.67,0.62,0.87,12,0.3799999999999999,-2.7266666666666666,-3.0,-2.56,-2.28,-1.7413333333333334,0,6.864400000000001,0.010000000000000009,1.0,-20.7766,-0.43999999999999995,3.6766666666666667,4.562293333333334,-2.4492935982947064e-16,1.0,0.14439999999999992,0
0.96,0.96,0.95,0.96,-1.16,0,74.93,167.97,-40.67,0.62,0.87,1,1.4600000000000002,-2.26,-2.62,-3.0,-2.56,-0.5939999999999999,0,1.3456,0.010000000000000009,1.0,-9.198799999999999,0.3799999999999999,3.2199999999999998,0.6890399999999998,0.49999999999999994,0.8660254037844387,2.1316000000000006,0
0.96,0.97,0.95,0.95,-1.22,0,74.93,167.97,-40.67,0.62,0.87,2,-0.06,-1.6666666666666663,-1.16,-2.62,-3.0,-0.9613333333333332,0,1.4884,0.020000000000000018,0.9895833333333334,-9.6746,1.4600000000000002,2.6166666666666663,1.1728266666666665,0.8660254037844386,0.5000000000000001,0.0036,0
0.95,0.96,0.95,0.95,-2.47,0,74.93,167.97,-40.67,0.62,0.87,3,-1.2500000000000002,-1.6166666666666665,-1.22,-1.16,-2.62,-1.9333333333333331,0,6.100900000000001,0.010000000000000009,1.0,-19.5871,-0.06000000000000005,2.5666666666666664,4.775333333333333,1.0,6.123233995736766e-17,1.5625000000000007,0
0.94,0.95,0.94,0.94,-4.18,0,74.93,167.97,-40.67,0.62,0.87,4,-1.7099999999999995,-2.623333333333333,-2.47,-1.22,-1.16,-3.1276666666666664,0,17.472399999999997,0.010000000000000009,1.0,-33.1474,-1.2500000000000002,3.563333333333333,13.073646666666665,0.8660254037844387,-0.4999999999999998,2.9240999999999984,0
0.94,0.94,0.93,0.94,-5.13,0,74.93,167.97,-40.67,0.62,0.87,5,-0.9500000000000002,-3.9266666666666654,-4.18,-2.47,-1.22,-3.6353333333333335,0,26.3169,0.009999999999999898,1.0,-40.6809,-1.7099999999999995,4.866666666666665,18.64926,0.49999999999999994,-0.8660254037844387,0.9025000000000003,0
0.94,0.94,0.93,0.93,-5.07,0,74.93,167.97,-40.67,0.62,0.87,6,0.0599999999999996,-4.793333333333333,-5.13,-4.18,-2.47,-3.475666666666667,0,25.704900000000002,0.009999999999999898,0.9893617021276597,-40.2051,-0.9500000000000002,5.723333333333333,17.621630000000003,1.2246467991473532e-16,-1.0,0.003599999999999952,0
0.93,0.94,0.93,0.94,-2.84,0,74.93,167.97,-40.67,0.62,0.87,7,2.2300000000000004,-4.346666666666667,-5.07,-5.13,-4.18,-1.6203333333333332,0,8.0656,0.009999999999999898,1.010752688172043,-22.521199999999997,0.05999999999999961,5.286666666666667,4.601746666666666,-0.4999999999999997,-0.8660254037844388,4.972900000000002,0
0.94,0.95,0.94,0.94,-2.43,0,74.93,167.97,-40.67,0.62,0.87,8,0.4099999999999997,-3.4466666666666668,-2.84,-5.07,-5.13,-1.7813333333333334,0,5.9049000000000005,0.010000000000000009,1.0,-19.2699,2.2300000000000004,4.386666666666667,4.328640000000001,-0.8660254037844384,-0.5000000000000004,0.16809999999999975,0
0.95,0.95,0.94,0.94,-1.45,0,74.93,167.97,-40.67,0.62,0.87,9,0.9800000000000002,-2.24,-2.43,-2.84,-5.07,-0.8789999999999999,0,2.1025,0.010000000000000009,0.9894736842105263,-11.4985,0.4099999999999997,3.18,1.2745499999999998,-1.0,-1.8369701987210297e-16,0.9604000000000004,0
0.94,0.95,0.94,0.95,0.47,0,74.93,167.97,-40.67,0.62,0.87,10,1.92,-1.1366666666666665,-1.45,-2.43,-2.84,0.5836666666666667,0,0.22089999999999999,0.010000000000000009,1.0106382978723405,3.7270999999999996,0.9800000000000002,2.0866666666666664,0.2743233333333333,-0.8660254037844386,0.5000000000000001,3.6864,0
0.96,0.97,0.96,0.96,1.27,0,74.93,167.97,-40.67,0.62,0.87,11,0.8,0.0966666666666669,0.47,-1.45,-2.43,0.8943333333333334,0,1.6129,0.010000000000000009,1.0,10.0711,1.92,0.8633333333333331,1.1358033333333335,-0.5000000000000004,0.8660254037844384,0.6400000000000001,0
0.97,0.98,0.97,0.97,1.23,0,74.93,167.97,-40.67,0.62,0.87,12,-0.04,0.9900000000000002,1.27,0.47,-1.45,0.801,0,1.5129,0.010000000000000009,1.0,9.7539,0.8,-0.02000000000000024,0.98523,-2.4492935982947064e-16,1.0,0.0016,0
0.97,0.98,0.97,0.97,1.45,0,74.93,167.97,-40.67,0.62,0.87,1,0.2199999999999999,1.316666666666667,1.23,1.27,0.47,1.0543333333333331,0,2.1025,0.010000000000000009,1.0,11.4985,-0.040000000000000036,-0.3466666666666671,1.528783333333333,0.49999999999999994,0.8660254037844387,0.04839999999999995,0
0.98,0.98,0.97,0.97,2.1,0,74.93,167.97,-40.67,0.62,0.87,2,0.6500000000000001,1.5933333333333335,1.45,1.23,1.27,1.5636666666666668,0,4.41,0.010000000000000009,0.9897959183673469,16.653,0.21999999999999997,-0.6233333333333335,3.2837000000000005,0.8660254037844386,0.5000000000000001,0.42250000000000015,0
0.98,0.98,0.97,0.97,2.67,0,74.93,167.97,-40.67,0.62,0.87,3,0.5699999999999998,2.0733333333333337,2.1,1.45,1.23,1.9206666666666667,0,7.1289,0.010000000000000009,0.9897959183673469,21.173099999999998,0.6500000000000001,-1.1033333333333337,5.12818,1.0,6.123233995736766e-17,0.3248999999999998,0
0.97,0.98,0.97,0.97,2.91,0,74.93,167.97,-40.67,0.62,0.87,4,0.2400000000000002,2.5600000000000005,2.67,2.1,1.45,2.039,0,8.468100000000002,0.010000000000000009,1.0,23.0763,0.5699999999999998,-1.5900000000000005,5.933490000000001,0.8660254037844387,-0.4999999999999998,0.0576000000000001,0
0.97,0.97,0.96,0.96,2.73,0,74.93,167.97,-40.67,0.62,0.87,5,-0.1800000000000001,2.770000000000001,2.91,2.67,2.1,1.865,0,7.4529,0.010000000000000009,0.9896907216494846,21.648899999999998,0.2400000000000002,-1.810000000000001,5.09145,0.49999999999999994,-0.8660254037844387,0.03240000000000004,0
0.96,0.97,0.96,0.97,4.14,0,74.93,167.97,-40.67,0.62,0.87,6,1.4099999999999997,3.26,2.73,2.91,2.67,3.145,0,17.139599999999998,0.010000000000000009,1.0104166666666667,32.8302,-0.18000000000000016,-2.29,13.020299999999999,1.2246467991473532e-16,-1.0,1.988099999999999,0
0.98,0.98,0.97,0.97,3.56,0,74.93,167.97,-40.67,0.62,0.87,7,-0.5799999999999996,3.476666666666667,4.14,2.73,2.91,2.301333333333333,0,12.6736,0.010000000000000009,0.9897959183673469,28.2308,1.4099999999999997,-2.506666666666667,8.192746666666666,-0.4999999999999997,-0.8660254037844388,0.3363999999999996,0
0.98,0.98,0.97,0.97,2.81,0,74.93,167.97,-40.67,0.62,0.87,8,-0.75,3.503333333333334,3.56,4.14,2.73,1.880666666666667,0,7.896100000000001,0.010000000000000009,0.9897959183673469,22.2833,-0.5799999999999996,-2.533333333333334,5.284673333333334,-0.8660254037844384,-0.5000000000000004,0.5625,0
0.97,0.97,0.96,0.97,3.11,0,74.93,167.97,-40.67,0.62,0.87,9,0.2999999999999998,3.16,2.81,3.56,4.14,2.277,0,9.672099999999999,0.010000000000000009,1.0,24.6623,-0.75,-2.1900000000000004,7.08147,-1.0,-1.8369701987210297e-16,0.0899999999999999,0
0.98,0.98,0.97,0.97,2.0,0,74.93,167.97,-40.67,0.62,0.87,10,-1.11,2.64,3.11,2.81,3.56,1.195,0,4.0,0.010000000000000009,0.9897959183673469,15.86,0.2999999999999998,-1.6700000000000002,2.39,-0.8660254037844386,0.5000000000000001,1.2321000000000002,0
0.98,0.98,0.97,0.97,1.1,0,74.93,167.97,-40.67,0.62,0.87,11,-0.8999999999999999,2.0700000000000003,2.0,3.11,2.81,0.6940000000000002,0,1.2100000000000002,0.010000000000000009,0.9897959183673469,8.723,-1.1099999999999999,-1.1000000000000003,0.7634000000000003,-0.5000000000000004,0.8660254037844384,0.8099999999999998,0
0.97,0.98,0.97,0.97,0.63,0,74.93,167.97,-40.67,0.62,0.87,12,-0.4700000000000001,1.2433333333333336,1.1,2.0,3.11,0.4226666666666667,0,0.39690000000000003,0.010000000000000009,1.0,4.9959,-0.8999999999999999,-0.27333333333333365,0.26628,-2.4492935982947064e-16,1.0,0.22090000000000007,0
0.97,0.98,0.97,0.97,-0.19,0,74.93,167.97,-40.67,0.62,0.87,1,-0.8200000000000001,0.5133333333333336,0.63,1.1,2.0,-0.2383333333333332,0,0.0361,0.010000000000000009,1.0,-1.5067,-0.4700000000000001,0.45666666666666633,0.04528333333333331,0.49999999999999994,0.8660254037844387,0.6724000000000001,0
0.97,0.98,0.97,0.98,0.38,0,74.93,167.97,-40.67,0.62,0.87,2,0.5700000000000001,0.2733333333333336,-0.19,0.63,1.1,0.4156666666666667,0,0.1444,0.010000000000000009,1.0103092783505154,3.0134,-0.8200000000000001,0.7066666666666663,0.15795333333333333,0.8660254037844386,0.5000000000000001,0.3249000000000001,0
0.98,0.99,0.98,0.98,1.28,0,74.93,167.97,-40.67,0.62,0.87,3,0.9,0.4900000000000004,0.38,-0.19,0.63,1.008,0,1.6384,0.010000000000000009,1.0,10.1504,0.5700000000000001,0.4899999999999996,1.29024,1.0,6.123233995736766e-17,0.81,0
0.99,1.0,0.99,0.99,2.15,0,74.93,167.97,-40.67,0.62,0.87,4,0.8699999999999999,1.2700000000000002,1.28,0.38,-0.19,1.59,0,4.6225,0.010000000000000009,1.0,17.0495,0.9,-0.28000000000000025,3.4185,0.8660254037844387,-0.4999999999999998,0.7568999999999998,0
0.99,1.0,0.99,0.99,3.14,0,74.93,167.97,-40.67,0.62,0.87,5,0.9900000000000002,2.19,2.15,1.28,0.38,2.305,0,9.8596,0.010000000000000009,1.0,24.9002,0.8699999999999999,-1.2,7.237700000000001,0.49999999999999994,-0.8660254037844387,0.9801000000000004,0
1.0,1.0,0.99,1.0,2.98,0,74.93,167.97,-40.67,0.62,0.87,6,-0.1600000000000001,2.7566666666666664,3.14,2.15,1.28,1.9933333333333327,0,8.8804,0.010000000000000009,1.0,23.6314,0.9900000000000002,-1.7566666666666664,5.940133333333332,1.2246467991473532e-16,-1.0,0.02560000000000003,0
1.01,1.01,1.0,1.0,2.39,0,74.93,167.97,-40.67,0.62,0.87,7,-0.5899999999999999,2.836666666666668,2.98,3.14,2.15,1.5853333333333337,0,5.7121,0.010000000000000009,0.9900990099009901,18.9527,-0.16000000000000014,-1.8366666666666678,3.788946666666668,-0.4999999999999997,-0.8660254037844388,0.34809999999999985,0
0.99,1.0,0.99,1.0,2.94,0,74.93,167.97,-40.67,0.62,0.87,8,0.5499999999999998,2.77,2.39,2.98,3.14,2.189,0,8.6436,0.010000000000000009,1.0101010101010102,23.3142,-0.5899999999999999,-1.77,6.43566,-0.8660254037844384,-0.5000000000000004,0.3024999999999998,0
1.0,1.0,0.99,0.99,2.31,0,74.93,167.97,-40.67,0.62,0.87,9,-0.6299999999999999,2.546666666666667,2.94,2.39,2.98,1.4753333333333334,0,5.3361,0.010000000000000009,0.99,18.3183,0.5499999999999998,-1.5566666666666669,3.40802,-1.0,-1.8369701987210297e-16,0.39689999999999986,0
0.99,1.0,0.99,0.99,1.83,0,74.93,167.97,-40.67,0.62,0.87,10,-0.48,2.36,2.31,2.94,2.39,1.243,0,3.3489000000000004,0.010000000000000009,1.0,14.5119,-0.6299999999999999,-1.3699999999999999,2.27469,-0.8660254037844386,0.5000000000000001,0.2304,0
0.99,0.99,0.99,0.99,1.41,0,74.93,167.97,-40.67,0.62,0.87,11,-0.4200000000000001,1.8500000000000003,1.83,2.31,2.94,0.949,0,1.9880999999999998,0.0,1.0,11.181299999999998,-0.48,-0.8600000000000003,1.3380899999999998,-0.5000000000000004,0.8660254037844384,0.17640000000000008,0
0.99,0.99,0.98,0.99,2.16,0,74.93,167.97,-40.67,0.62,0.87,12,0.7500000000000002,1.8,1.41,1.83,2.31,1.6650000000000005,0,4.6656,0.010000000000000009,1.0,17.128800000000002,-0.42000000000000015,-0.81,3.5964000000000014,-2.4492935982947064e-16,1.0,0.5625000000000003,0
1.0,1.0,0.99,1.0,3.05,0,74.93,167.97,-40.67,0.62,0.87,1,0.8899999999999997,2.206666666666667,2.16,1.41,1.83,2.2333333333333334,0,9.302499999999998,0.010000000000000009,1.0,24.1865,0.7500000000000002,-1.206666666666667,6.8116666666666665,0.49999999999999994,0.8660254037844387,0.7920999999999995,0
1.01,1.01,1.0,1.0,1.92,0,74.93,167.97,-40.67,0.62,0.87,2,-1.13,2.376666666666667,3.05,2.16,1.41,1.0963333333333334,0,3.6864,0.010000000000000009,0.9900990099009901,15.225599999999998,0.8899999999999997,-1.376666666666667,2.10496,0.8660254037844386,0.5000000000000001,1.2768999999999997,0
0.99,1.0,0.99,0.99,0.42,0,74.93,167.97,-40.67,0.62,0.87,3,-1.5,1.7966666666666669,1.92,3.05,2.16,0.1193333333333334,0,0.17639999999999997,0.010000000000000009,1.0,3.3305999999999996,-1.13,-0.8066666666666669,0.050120000000000026,1.0,6.123233995736766e-17,2.25,0
0.99,0.99,0.98,0.99,0.13,0,74.93,167.97,-40.67,0.62,0.87,4,-0.29,0.8233333333333334,0.42,1.92,3.05,0.1426666666666667,0,0.016900000000000002,0.010000000000000009,1.0,1.0309,-1.5,0.16666666666666663,0.01854666666666667,0.8660254037844387,-0.4999999999999998,0.0841,0
0.99,1.0,0.99,0.99,0.04,0,74.93,167.97,-40.67,0.62,0.87,5,-0.09,0.1966666666666668,0.13,0.42,1.92,0.0323333333333333,0,0.0016,0.010000000000000009,1.0,0.3172,-0.29,0.7933333333333332,0.0012933333333333319,0.49999999999999994,-0.8660254037844387,0.0081,0
1.0,1.0,0.99,1.0,-0.37,0,74.93,167.97,-40.67,0.62,0.87,6,-0.41,-0.0666666666666665,0.04,0.13,0.42,-0.3213333333333333,0,0.1369,0.010000000000000009,1.0,-2.9341,-0.09,1.0666666666666664,0.11889333333333332,1.2246467991473532e-16,-1.0,0.16809999999999997,0
1.0,1.0,0.99,1.0,0.44,0,74.93,167.97,-40.67,0.62,0.87,7,0.81,0.0366666666666668,-0.37,0.04,0.13,0.4703333333333333,0,0.1936,0.010000000000000009,1.0,3.4892,-0.41,0.9633333333333332,0.20694666666666667,-0.4999999999999997,-0.8660254037844388,0.6561000000000001,0
1.0,1.01,1.0,1.0,0.14,0,74.93,167.97,-40.67,0.62,0.87,8,-0.3,0.0700000000000001,0.44,-0.37,0.04,-0.0059999999999999,0,0.019600000000000003,0.010000000000000009,1.0,1.1102,0.81,0.9299999999999999,-0.0008399999999999862,-0.8660254037844384,-0.5000000000000004,0.09,0
1.0,1.0,0.99,1.0,0.9,0,74.93,167.97,-40.67,0.62,0.87,9,0.76,0.4933333333333334,0.14,0.44,-0.37,0.7766666666666666,0,0.81,0.010000000000000009,1.0,7.137,-0.3,0.5066666666666666,0.699,-1.0,-1.8369701987210297e-16,0.5776,0
1.01,1.01,1.0,1.01,2.12,0,74.93,167.97,-40.67,0.62,0.87,10,1.2200000000000002,1.0533333333333337,0.9,0.14,0.44,1.636666666666667,0,4.494400000000001,0.010000000000000009,1.0,16.8116,0.76,-0.04333333333333367,3.469733333333334,-0.8660254037844386,0.5000000000000001,1.4884000000000004,0
1.02,1.02,1.01,1.01,2.15,0,74.93,167.97,-40.67,0.62,0.87,11,0.0299999999999998,1.7233333333333334,2.12,0.9,0.14,1.4286666666666663,0,4.6225,0.010000000000000009,0.9901960784313726,17.0495,1.2200000000000002,-0.7133333333333334,3.0716333333333323,-0.5000000000000004,0.8660254037844384,0.000899999999999988,0
1.01,1.01,1.0,1.0,1.12,0,74.93,167.97,-40.67,0.62,0.87,12,-1.0299999999999998,1.7966666666666669,2.15,2.12,0.9,0.6103333333333335,0,1.2544000000000002,0.010000000000000009,0.9900990099009901,8.8816,0.029999999999999805,-0.7966666666666669,0.6835733333333336,-2.4492935982947064e-16,1.0,1.0608999999999995,0
1.0,1.01,1.0,1.0,0.21,0,74.93,167.97,-40.67,0.62,0.87,1,-0.91,1.16,1.12,2.15,2.12,0.064,0,0.04409999999999999,0.010000000000000009,1.0,1.6652999999999998,-1.0299999999999998,-0.15999999999999992,0.01344,0.49999999999999994,0.8660254037844387,0.8281000000000001,0
1.0,1.01,1.0,1.0,0.77,0,74.93,167.97,-40.67,0.62,0.87,2,0.56,0.7000000000000002,0.21,1.12,2.15,0.6930000000000001,0,0.5929,0.010000000000000009,1.0,6.1061,-0.9100000000000001,0.2999999999999998,0.53361,0.8660254037844386,0.5000000000000001,0.31360000000000005,0
1.01,1.01,1.0,1.01,1.85,0,74.93,167.97,-40.67,0.62,0.87,3,1.08,0.9433333333333336,0.77,0.21,1.12,1.4376666666666669,0,3.4225000000000003,0.010000000000000009,1.0,14.6705,0.56,0.06666666666666643,2.6596833333333336,1.0,6.123233995736766e-17,1.1664,0
1.01,1.02,1.01,1.01,2.27,0,74.93,167.97,-40.67,0.62,0.87,4,0.4199999999999999,1.63,1.85,0.77,0.21,1.587,0,5.1529,0.010000000000000009,1.0,18.0011,1.08,-0.6199999999999999,3.60249,0.8660254037844387,-0.4999999999999998,0.1763999999999999,0
1.02,1.02,1.01,1.02,2.29,0,74.93,167.97,-40.67,0.62,0.87,5,0.02,2.136666666666667,2.27,1.85,0.77,1.5783333333333336,0,5.2441,0.010000000000000009,1.0,18.1597,0.41999999999999993,-1.1166666666666671,3.614383333333334,0.49999999999999994,-0.8660254037844387,0.0004,0
1.02,1.02,1.02,1.02,1.87,0,74.93,167.97,-40.67,0.62,0.87,6,-0.4199999999999999,2.143333333333333,2.29,2.27,1.85,1.2376666666666667,0,3.4969000000000006,0.0,1.0,14.8291,0.020000000000000018,-1.123333333333333,2.314436666666667,1.2246467991473532e-16,-1.0,0.1763999999999999,0
1.02,1.02,1.0,1.0,0.1,0,74.93,167.97,-40.67,0.62,0.87,7,-1.77,1.42,1.87,2.29,2.27,-0.197,0,0.010000000000000002,0.020000000000000018,0.9803921568627451,0.793,-0.41999999999999993,-0.41999999999999993,-0.019700000000000002,-0.4999999999999997,-0.8660254037844388,3.1329000000000002,0
0.99,1.0,0.99,0.99,-0.8,0,74.93,167.97,-40.67,0.62,0.87,8,-0.9,0.3900000000000001,0.1,1.87,2.29,-0.592,0,0.6400000000000001,0.010000000000000009,1.0,-6.344,-1.77,0.5999999999999999,0.4736,-0.8660254037844384,-0.5000000000000004,0.81,0
0.98,1.0,0.98,1.0,-0.47,0,74.93,167.97,-40.67,0.62,0.87,9,0.33,-0.3899999999999998,-0.8,0.1,1.87,-0.2139999999999999,0,0.22089999999999999,0.020000000000000018,1.0204081632653061,-3.7270999999999996,-0.9,1.3899999999999997,0.10057999999999995,-1.0,-1.8369701987210297e-16,0.10890000000000001,0
1.01,1.01,1.0,1.0,-1.23,0,74.93,167.97,-40.67,0.62,0.87,10,-0.76,-0.8333333333333331,-0.47,-0.8,0.1,-1.0096666666666665,0,1.5129,0.010000000000000009,0.9900990099009901,-9.7539,0.33000000000000007,1.833333333333333,1.2418899999999997,-0.8660254037844386,0.5000000000000001,0.5776,0
1.0,1.01,1.0,1.01,-0.01,0,74.93,167.97,-40.67,0.62,0.87,11,1.22,-0.5699999999999997,-1.23,-0.47,-0.8,0.247,0,0.0001,0.010000000000000009,1.01,-0.0793,-0.76,1.5799999999999996,-0.00247,-0.5000000000000004,0.8660254037844384,1.4884,0
1.02,1.02,1.01,1.02,1.12,0,74.93,167.97,-40.67,0.62,0.87,12,1.13,-0.0399999999999997,-0.01,-1.23,-0.47,0.8910000000000001,0,1.2544000000000002,0.010000000000000009,1.0,8.8816,1.22,1.0599999999999996,0.9979200000000003,-2.4492935982947064e-16,1.0,1.2768999999999997,0
1.02,1.03,1.02,1.02,1.88,0,74.93,167.97,-40.67,0.62,0.87,1,0.7599999999999998,0.9966666666666668,1.12,-0.01,-1.23,1.3673333333333333,0,3.5343999999999998,0.010000000000000009,1.0,14.908399999999999,1.1300000000000001,0.023333333333333206,2.5705866666666664,0.49999999999999994,0.8660254037844387,0.5775999999999997,0
1.03,1.03,1.02,1.02,2.11,0,74.93,167.97,-40.67,0.62,0.87,2,0.2299999999999999,1.7033333333333334,1.88,1.12,-0.01,1.4646666666666666,0,4.4521,0.010000000000000009,0.9902912621359223,16.7323,0.7599999999999998,-0.6833333333333333,3.0904466666666663,0.8660254037844386,0.5000000000000001,0.052899999999999954,0
1.03,1.06,1.02,1.06,4.85,0,74.93,167.97,-40.67,0.62,0.87,3,2.74,2.9466666666666668,2.11,1.88,1.12,3.836333333333333,0,23.522499999999997,0.040000000000000036,1.029126213592233,38.460499999999996,0.22999999999999998,-1.8866666666666667,18.606216666666665,1.0,6.123233995736766e-17,7.507600000000001,0
1.08,1.11,1.07,1.11,9.37,0,74.93,167.97,-40.67,0.62,0.87,4,4.52,5.4433333333333325,4.85,2.11,1.88,7.129666666666666,0,87.79689999999998,0.040000000000000036,1.027777777777778,74.30409999999999,2.7399999999999998,-4.333333333333332,66.80497666666666,0.8660254037844387,-0.4999999999999998,20.430399999999995,0
1.15,1.16,1.13,1.13,11.65,0,74.93,167.97,-40.67,0.62,0.87,5,2.280000000000001,8.623333333333333,9.37,4.85,2.11,8.233666666666668,0,135.7225,0.030000000000000027,0.9826086956521739,92.3845,4.52,-7.493333333333333,95.92221666666669,0.49999999999999994,-0.8660254037844387,5.198400000000005,0
1.16,1.17,1.14,1.14,12.33,0,74.93,167.97,-40.67,0.62,0.87,6,0.6799999999999997,11.116666666666667,11.65,9.37,4.85,8.592333333333332,0,152.0289,0.030000000000000027,0.9827586206896551,97.7769,2.280000000000001,-9.976666666666667,105.94346999999999,1.2246467991473532e-16,-1.0,0.4623999999999996,0
1.15,1.16,1.13,1.13,13.15,0,74.93,167.97,-40.67,0.62,0.87,7,0.8200000000000003,12.376666666666669,12.33,11.65,9.37,9.296333333333331,0,172.9225,0.030000000000000027,0.9826086956521739,104.2795,0.6799999999999997,-11.24666666666667,122.24678333333331,-0.4999999999999997,-0.8660254037844388,0.6724000000000004,0
1.13,1.14,1.12,1.13,14.07,0,74.93,167.97,-40.67,0.62,0.87,8,0.92,13.183333333333335,13.15,12.33,11.65,9.947666666666668,0,197.9649,0.019999999999999796,1.0,111.57509999999999,0.8200000000000003,-12.053333333333335,139.96367000000004,-0.8660254037844384,-0.5000000000000004,0.8464,0
1.13,1.14,1.12,1.13,12.96,0,74.93,167.97,-40.67,0.62,0.87,9,-1.1099999999999994,13.393333333333336,14.07,13.15,12.33,8.825666666666667,0,167.96160000000003,0.019999999999999796,1.0,102.7728,0.9199999999999999,-12.263333333333335,114.38064000000001,-1.0,-1.8369701987210297e-16,1.2320999999999986,0
1.13,1.14,1.12,1.14,13.83,0,74.93,167.97,-40.67,0.62,0.87,10,0.8699999999999992,13.620000000000005,12.96,14.07,13.15,9.9,0,191.2689,0.019999999999999796,1.008849557522124,109.6719,-1.1099999999999994,-12.480000000000004,136.917,-0.8660254037844386,0.5000000000000001,0.7568999999999987,0
1.15,1.16,1.14,1.15,14.0,0,74.93,167.97,-40.67,0.62,0.87,11,0.1699999999999999,13.59666666666667,13.83,12.96,14.07,9.770333333333332,0,196.0,0.020000000000000018,1.0,111.02,0.8699999999999992,-12.446666666666669,136.78466666666665,-0.5000000000000004,0.8660254037844384,0.028899999999999967,0
1.16,1.17,1.15,1.15,13.61,0,74.93,167.97,-40.67,0.62,0.87,12,-0.3900000000000005,13.813333333333334,14.0,13.83,12.96,9.450666666666669,0,185.23209999999997,0.020000000000000018,0.9913793103448276,107.92729999999999,0.16999999999999993,-12.663333333333334,128.62357333333335,-2.4492935982947064e-16,1.0,0.1521000000000004,0
1.16,1.17,1.15,1.16,13.49,0,74.93,167.97,-40.67,0.62,0.87,1,-0.1199999999999992,13.7,13.61,14.0,13.83,9.449000000000002,0,181.9801,0.020000000000000018,1.0,106.9757,-0.39000000000000057,-12.54,127.46701000000003,0.49999999999999994,0.8660254037844387,0.014399999999999809,0
1.16,1.17,1.16,1.17,13.89,0,74.93,167.97,-40.67,0.62,0.87,2,0.4000000000000003,13.663333333333334,13.49,13.61,14.0,9.797666666666668,0,192.93210000000002,0.010000000000000009,1.0086206896551724,110.1477,-0.11999999999999922,-12.493333333333334,136.08959000000002,0.8660254037844386,0.5000000000000001,0.16000000000000025,0
